analysis,anchor,pair,layer,n_examples,n_families,balanced_accuracy,baseline_balanced_accuracy,auroc,average_precision,f1,precision,recall,confusion_matrix_counts
cross_condition,end_of_question,evidence_emotional_pressure_to_closed_context_false_belief_pressure,35,36,36,0.771429,0.500000,0.628571,0.071429,0.111111,0.058824,1.000000,tn=19 fp=16 fn=0 tp=1
overall_harmful,end_of_answer_choices,all_conditions_pooled,0,108,36,0.666667,0.500000,0.749719,0.303924,0.233333,0.137255,0.777778,tn=55 fp=44 fn=2 tp=7
overall_harmful,end_of_answer_choices,all_conditions_pooled,1,108,36,0.666667,0.500000,0.760943,0.299907,0.233333,0.137255,0.777778,tn=55 fp=44 fn=2 tp=7
overall_harmful,end_of_answer_choices,all_conditions_pooled,2,108,36,0.762626,0.500000,0.784512,0.267538,0.301887,0.181818,0.888889,tn=63 fp=36 fn=1 tp=8
overall_harmful,end_of_answer_choices,all_conditions_pooled,3,108,36,0.702020,0.500000,0.756453,0.235963,0.264151,0.159091,0.777778,tn=62 fp=37 fn=2 tp=7
overall_harmful,end_of_answer_choices,all_conditions_pooled,4,108,36,0.712121,0.500000,0.771044,0.270290,0.274510,0.166667,0.777778,tn=64 fp=35 fn=2 tp=7
overall_harmful,end_of_answer_choices,all_conditions_pooled,5,108,36,0.717172,0.500000,0.775533,0.292187,0.280000,0.170732,0.777778,tn=65 fp=34 fn=2 tp=7
overall_harmful,end_of_answer_choices,all_conditions_pooled,6,108,36,0.722222,0.500000,0.757576,0.238888,0.285714,0.175000,0.777778,tn=66 fp=33 fn=2 tp=7
overall_harmful,end_of_answer_choices,all_conditions_pooled,7,108,36,0.676768,0.500000,0.727273,0.166026,0.260870,0.162162,0.666667,tn=68 fp=31 fn=3 tp=6
overall_harmful,end_of_answer_choices,all_conditions_pooled,8,108,36,0.681818,0.500000,0.747475,0.224267,0.266667,0.166667,0.666667,tn=69 fp=30 fn=3 tp=6
overall_harmful,end_of_answer_choices,all_conditions_pooled,9,108,36,0.676768,0.500000,0.765432,0.218975,0.260870,0.162162,0.666667,tn=68 fp=31 fn=3 tp=6
overall_harmful,end_of_answer_choices,all_conditions_pooled,10,108,36,0.676768,0.500000,0.723906,0.158700,0.260870,0.162162,0.666667,tn=68 fp=31 fn=3 tp=6
overall_harmful,end_of_answer_choices,all_conditions_pooled,11,108,36,0.676768,0.500000,0.687991,0.136772,0.260870,0.162162,0.666667,tn=68 fp=31 fn=3 tp=6
overall_harmful,end_of_answer_choices,all_conditions_pooled,12,108,36,0.681818,0.500000,0.641975,0.124482,0.266667,0.166667,0.666667,tn=69 fp=30 fn=3 tp=6
overall_harmful,end_of_answer_choices,all_conditions_pooled,13,108,36,0.681818,0.500000,0.677890,0.145993,0.266667,0.166667,0.666667,tn=69 fp=30 fn=3 tp=6
overall_harmful,end_of_answer_choices,all_conditions_pooled,14,108,36,0.681818,0.500000,0.673401,0.141185,0.266667,0.166667,0.666667,tn=69 fp=30 fn=3 tp=6
overall_harmful,end_of_answer_choices,all_conditions_pooled,15,108,36,0.676768,0.500000,0.694725,0.154296,0.260870,0.162162,0.666667,tn=68 fp=31 fn=3 tp=6
overall_harmful,end_of_answer_choices,all_conditions_pooled,16,108,36,0.671717,0.500000,0.693603,0.143749,0.255319,0.157895,0.666667,tn=67 fp=32 fn=3 tp=6
overall_harmful,end_of_answer_choices,all_conditions_pooled,17,108,36,0.681818,0.500000,0.682379,0.142686,0.266667,0.166667,0.666667,tn=69 fp=30 fn=3 tp=6
overall_harmful,end_of_answer_choices,all_conditions_pooled,18,108,36,0.702020,0.500000,0.719416,0.174133,0.292683,0.187500,0.666667,tn=73 fp=26 fn=3 tp=6
overall_harmful,end_of_answer_choices,all_conditions_pooled,19,108,36,0.707071,0.500000,0.711560,0.173582,0.300000,0.193548,0.666667,tn=74 fp=25 fn=3 tp=6
overall_harmful,end_of_answer_choices,all_conditions_pooled,20,108,36,0.590909,0.500000,0.687991,0.264313,0.205128,0.133333,0.444444,tn=73 fp=26 fn=5 tp=4
overall_harmful,end_of_answer_choices,all_conditions_pooled,21,108,36,0.646465,0.500000,0.668911,0.178983,0.250000,0.161290,0.555556,tn=73 fp=26 fn=4 tp=5
overall_harmful,end_of_answer_choices,all_conditions_pooled,22,108,36,0.676768,0.500000,0.709315,0.278222,0.260870,0.162162,0.666667,tn=68 fp=31 fn=3 tp=6
overall_harmful,end_of_answer_choices,all_conditions_pooled,23,108,36,0.681818,0.500000,0.685746,0.209255,0.266667,0.166667,0.666667,tn=69 fp=30 fn=3 tp=6
overall_harmful,end_of_answer_choices,all_conditions_pooled,24,108,36,0.681818,0.500000,0.681257,0.183424,0.266667,0.166667,0.666667,tn=69 fp=30 fn=3 tp=6
overall_harmful,end_of_answer_choices,all_conditions_pooled,25,108,36,0.681818,0.500000,0.671156,0.179850,0.266667,0.166667,0.666667,tn=69 fp=30 fn=3 tp=6
overall_harmful,end_of_answer_choices,all_conditions_pooled,26,108,36,0.681818,0.500000,0.677890,0.173468,0.266667,0.166667,0.666667,tn=69 fp=30 fn=3 tp=6
overall_harmful,end_of_answer_choices,all_conditions_pooled,27,108,36,0.681818,0.500000,0.675645,0.172269,0.266667,0.166667,0.666667,tn=69 fp=30 fn=3 tp=6
overall_harmful,end_of_answer_choices,all_conditions_pooled,28,108,36,0.676768,0.500000,0.689113,0.205227,0.260870,0.162162,0.666667,tn=68 fp=31 fn=3 tp=6
overall_harmful,end_of_answer_choices,all_conditions_pooled,29,108,36,0.676768,0.500000,0.682379,0.197211,0.260870,0.162162,0.666667,tn=68 fp=31 fn=3 tp=6
overall_harmful,end_of_answer_choices,all_conditions_pooled,30,108,36,0.676768,0.500000,0.692480,0.205286,0.260870,0.162162,0.666667,tn=68 fp=31 fn=3 tp=6
overall_harmful,end_of_answer_choices,all_conditions_pooled,31,108,36,0.676768,0.500000,0.689113,0.203441,0.260870,0.162162,0.666667,tn=68 fp=31 fn=3 tp=6
overall_harmful,end_of_answer_choices,all_conditions_pooled,32,108,36,0.676768,0.500000,0.689113,0.204752,0.260870,0.162162,0.666667,tn=68 fp=31 fn=3 tp=6
overall_harmful,end_of_answer_choices,all_conditions_pooled,33,108,36,0.671717,0.500000,0.689113,0.207603,0.255319,0.157895,0.666667,tn=67 fp=32 fn=3 tp=6
overall_harmful,end_of_answer_choices,all_conditions_pooled,34,108,36,0.671717,0.500000,0.690236,0.211345,0.255319,0.157895,0.666667,tn=67 fp=32 fn=3 tp=6
overall_harmful,end_of_answer_choices,all_conditions_pooled,35,108,36,0.676768,0.500000,0.670034,0.170102,0.260870,0.162162,0.666667,tn=68 fp=31 fn=3 tp=6
within_condition,end_of_answer_choices,evidence_emotional_pressure,0,36,36,0.783333,0.500000,0.827778,0.540000,0.615385,0.571429,0.666667,tn=27 fp=3 fn=2 tp=4
within_condition,end_of_answer_choices,evidence_emotional_pressure,1,36,36,0.783333,0.500000,0.877778,0.553704,0.615385,0.571429,0.666667,tn=27 fp=3 fn=2 tp=4
within_condition,end_of_answer_choices,evidence_emotional_pressure,2,36,36,0.666667,0.500000,0.827778,0.398771,0.428571,0.375000,0.500000,tn=25 fp=5 fn=3 tp=3
within_condition,end_of_answer_choices,evidence_emotional_pressure,3,36,36,0.550000,0.500000,0.727778,0.330871,0.266667,0.222222,0.333333,tn=23 fp=7 fn=4 tp=2
within_condition,end_of_answer_choices,evidence_emotional_pressure,4,36,36,0.500000,0.500000,0.705556,0.270308,0.166667,0.166667,0.166667,tn=25 fp=5 fn=5 tp=1
within_condition,end_of_answer_choices,evidence_emotional_pressure,5,36,36,0.433333,0.500000,0.672222,0.249999,0.000000,0.000000,0.000000,tn=26 fp=4 fn=6 tp=0
within_condition,end_of_answer_choices,evidence_emotional_pressure,6,36,36,0.416667,0.500000,0.616667,0.220339,0.000000,0.000000,0.000000,tn=25 fp=5 fn=6 tp=0
within_condition,end_of_answer_choices,evidence_emotional_pressure,7,36,36,0.450000,0.500000,0.400000,0.152405,0.000000,0.000000,0.000000,tn=27 fp=3 fn=6 tp=0
within_condition,end_of_answer_choices,evidence_emotional_pressure,8,36,36,0.483333,0.500000,0.655556,0.238654,0.153846,0.142857,0.166667,tn=24 fp=6 fn=5 tp=1
within_condition,end_of_answer_choices,evidence_emotional_pressure,9,36,36,0.400000,0.500000,0.588889,0.206619,0.000000,0.000000,0.000000,tn=24 fp=6 fn=6 tp=0
within_condition,end_of_answer_choices,evidence_emotional_pressure,10,36,36,0.400000,0.500000,0.522222,0.187777,0.000000,0.000000,0.000000,tn=24 fp=6 fn=6 tp=0
within_condition,end_of_answer_choices,evidence_emotional_pressure,11,36,36,0.433333,0.500000,0.527778,0.192430,0.000000,0.000000,0.000000,tn=26 fp=4 fn=6 tp=0
within_condition,end_of_answer_choices,evidence_emotional_pressure,12,36,36,0.500000,0.500000,0.527778,0.194332,0.166667,0.166667,0.166667,tn=25 fp=5 fn=5 tp=1
within_condition,end_of_answer_choices,evidence_emotional_pressure,13,36,36,0.400000,0.500000,0.538889,0.197281,0.000000,0.000000,0.000000,tn=24 fp=6 fn=6 tp=0
within_condition,end_of_answer_choices,evidence_emotional_pressure,14,36,36,0.400000,0.500000,0.411111,0.157312,0.000000,0.000000,0.000000,tn=24 fp=6 fn=6 tp=0
within_condition,end_of_answer_choices,evidence_emotional_pressure,15,36,36,0.400000,0.500000,0.438889,0.164773,0.000000,0.000000,0.000000,tn=24 fp=6 fn=6 tp=0
within_condition,end_of_answer_choices,evidence_emotional_pressure,16,36,36,0.383333,0.500000,0.327778,0.138967,0.000000,0.000000,0.000000,tn=23 fp=7 fn=6 tp=0
within_condition,end_of_answer_choices,evidence_emotional_pressure,17,36,36,0.383333,0.500000,0.311111,0.135124,0.000000,0.000000,0.000000,tn=23 fp=7 fn=6 tp=0
within_condition,end_of_answer_choices,evidence_emotional_pressure,18,36,36,0.350000,0.500000,0.411111,0.155374,0.000000,0.000000,0.000000,tn=21 fp=9 fn=6 tp=0
within_condition,end_of_answer_choices,evidence_emotional_pressure,19,36,36,0.333333,0.500000,0.444444,0.162744,0.000000,0.000000,0.000000,tn=20 fp=10 fn=6 tp=0
within_condition,end_of_answer_choices,evidence_emotional_pressure,20,36,36,0.466667,0.500000,0.450000,0.176769,0.142857,0.125000,0.166667,tn=23 fp=7 fn=5 tp=1
within_condition,end_of_answer_choices,evidence_emotional_pressure,21,36,36,0.416667,0.500000,0.405556,0.157321,0.000000,0.000000,0.000000,tn=25 fp=5 fn=6 tp=0
within_condition,end_of_answer_choices,evidence_emotional_pressure,22,36,36,0.516667,0.500000,0.494444,0.193829,0.181818,0.200000,0.166667,tn=26 fp=4 fn=5 tp=1
within_condition,end_of_answer_choices,evidence_emotional_pressure,23,36,36,0.500000,0.500000,0.466667,0.180871,0.166667,0.166667,0.166667,tn=25 fp=5 fn=5 tp=1
within_condition,end_of_answer_choices,evidence_emotional_pressure,24,36,36,0.416667,0.500000,0.427778,0.176890,0.000000,0.000000,0.000000,tn=25 fp=5 fn=6 tp=0
within_condition,end_of_answer_choices,evidence_emotional_pressure,25,36,36,0.416667,0.500000,0.400000,0.158522,0.000000,0.000000,0.000000,tn=25 fp=5 fn=6 tp=0
within_condition,end_of_answer_choices,evidence_emotional_pressure,26,36,36,0.433333,0.500000,0.438889,0.163347,0.000000,0.000000,0.000000,tn=26 fp=4 fn=6 tp=0
within_condition,end_of_answer_choices,evidence_emotional_pressure,27,36,36,0.416667,0.500000,0.461111,0.167963,0.000000,0.000000,0.000000,tn=25 fp=5 fn=6 tp=0
within_condition,end_of_answer_choices,evidence_emotional_pressure,28,36,36,0.400000,0.500000,0.583333,0.211213,0.000000,0.000000,0.000000,tn=24 fp=6 fn=6 tp=0
within_condition,end_of_answer_choices,evidence_emotional_pressure,29,36,36,0.416667,0.500000,0.600000,0.218007,0.000000,0.000000,0.000000,tn=25 fp=5 fn=6 tp=0
within_condition,end_of_answer_choices,evidence_emotional_pressure,30,36,36,0.500000,0.500000,0.638889,0.233744,0.166667,0.166667,0.166667,tn=25 fp=5 fn=5 tp=1
within_condition,end_of_answer_choices,evidence_emotional_pressure,31,36,36,0.416667,0.500000,0.588889,0.210161,0.000000,0.000000,0.000000,tn=25 fp=5 fn=6 tp=0
within_condition,end_of_answer_choices,evidence_emotional_pressure,32,36,36,0.416667,0.500000,0.594444,0.213616,0.000000,0.000000,0.000000,tn=25 fp=5 fn=6 tp=0
within_condition,end_of_answer_choices,evidence_emotional_pressure,33,36,36,0.416667,0.500000,0.577778,0.205984,0.000000,0.000000,0.000000,tn=25 fp=5 fn=6 tp=0
within_condition,end_of_answer_choices,evidence_emotional_pressure,34,36,36,0.416667,0.500000,0.594444,0.216395,0.000000,0.000000,0.000000,tn=25 fp=5 fn=6 tp=0
within_condition,end_of_answer_choices,evidence_emotional_pressure,35,36,36,0.400000,0.500000,0.550000,0.194565,0.000000,0.000000,0.000000,tn=24 fp=6 fn=6 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_evidence_false_belief_pressure,0,36,36,0.338235,0.500000,0.529412,0.133333,0.064516,0.034483,0.500000,tn=6 fp=28 fn=1 tp=1
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_evidence_false_belief_pressure,1,36,36,0.632353,0.500000,0.602941,0.203704,0.137931,0.074074,1.000000,tn=9 fp=25 fn=0 tp=2
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_evidence_false_belief_pressure,2,36,36,0.720588,0.500000,0.955882,0.700000,0.173913,0.095238,1.000000,tn=15 fp=19 fn=0 tp=2
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_evidence_false_belief_pressure,3,36,36,0.661765,0.500000,0.867647,0.590909,0.148148,0.080000,1.000000,tn=11 fp=23 fn=0 tp=2
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_evidence_false_belief_pressure,4,36,36,0.955882,0.500000,1.000000,1.000000,0.571429,0.400000,1.000000,tn=31 fp=3 fn=0 tp=2
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_evidence_false_belief_pressure,5,36,36,0.750000,0.500000,0.985294,0.833333,0.666667,1.000000,0.500000,tn=34 fp=0 fn=1 tp=1
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_evidence_false_belief_pressure,6,36,36,0.485294,0.500000,0.867647,0.350000,0.000000,0.000000,0.000000,tn=33 fp=1 fn=2 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_evidence_false_belief_pressure,7,36,36,0.470588,0.500000,0.588235,0.202381,0.000000,0.000000,0.000000,tn=32 fp=2 fn=2 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_evidence_false_belief_pressure,8,36,36,0.470588,0.500000,0.617647,0.205128,0.000000,0.000000,0.000000,tn=32 fp=2 fn=2 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_evidence_false_belief_pressure,9,36,36,0.705882,0.500000,0.794118,0.201923,0.333333,0.250000,0.500000,tn=31 fp=3 fn=1 tp=1
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_evidence_false_belief_pressure,10,36,36,0.529412,0.500000,0.691176,0.175000,0.111111,0.062500,0.500000,tn=19 fp=15 fn=1 tp=1
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_evidence_false_belief_pressure,11,36,36,0.411765,0.500000,0.338235,0.067033,0.000000,0.000000,0.000000,tn=28 fp=6 fn=2 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_evidence_false_belief_pressure,12,36,36,0.514706,0.500000,0.500000,0.080128,0.105263,0.058824,0.500000,tn=18 fp=16 fn=1 tp=1
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_evidence_false_belief_pressure,13,36,36,0.338235,0.500000,0.617647,0.100962,0.000000,0.000000,0.000000,tn=23 fp=11 fn=2 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_evidence_false_belief_pressure,14,36,36,0.558824,0.500000,0.602941,0.097222,0.125000,0.071429,0.500000,tn=21 fp=13 fn=1 tp=1
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_evidence_false_belief_pressure,15,36,36,0.323529,0.500000,0.529412,0.084967,0.000000,0.000000,0.000000,tn=22 fp=12 fn=2 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_evidence_false_belief_pressure,16,36,36,0.558824,0.500000,0.485294,0.078462,0.125000,0.071429,0.500000,tn=21 fp=13 fn=1 tp=1
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_evidence_false_belief_pressure,17,36,36,0.602941,0.500000,0.602941,0.100000,0.153846,0.090909,0.500000,tn=24 fp=10 fn=1 tp=1
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_evidence_false_belief_pressure,18,36,36,0.441176,0.500000,0.647059,0.108333,0.000000,0.000000,0.000000,tn=30 fp=4 fn=2 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_evidence_false_belief_pressure,19,36,36,0.426471,0.500000,0.602941,0.098214,0.000000,0.000000,0.000000,tn=29 fp=5 fn=2 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_evidence_false_belief_pressure,20,36,36,0.485294,0.500000,0.661765,0.113095,0.000000,0.000000,0.000000,tn=33 fp=1 fn=2 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_evidence_false_belief_pressure,21,36,36,0.485294,0.500000,0.691176,0.122378,0.000000,0.000000,0.000000,tn=33 fp=1 fn=2 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_evidence_false_belief_pressure,22,36,36,0.500000,0.500000,0.647059,0.108333,0.000000,0.000000,0.000000,tn=34 fp=0 fn=2 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_evidence_false_belief_pressure,23,36,36,0.485294,0.500000,0.588235,0.094538,0.000000,0.000000,0.000000,tn=33 fp=1 fn=2 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_evidence_false_belief_pressure,24,36,36,0.485294,0.500000,0.529412,0.083916,0.000000,0.000000,0.000000,tn=33 fp=1 fn=2 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_evidence_false_belief_pressure,25,36,36,0.500000,0.500000,0.573529,0.092157,0.000000,0.000000,0.000000,tn=34 fp=0 fn=2 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_evidence_false_belief_pressure,26,36,36,0.500000,0.500000,0.500000,0.078788,0.000000,0.000000,0.000000,tn=34 fp=0 fn=2 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_evidence_false_belief_pressure,27,36,36,0.500000,0.500000,0.382353,0.065733,0.000000,0.000000,0.000000,tn=34 fp=0 fn=2 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_evidence_false_belief_pressure,28,36,36,0.485294,0.500000,0.367647,0.064583,0.000000,0.000000,0.000000,tn=33 fp=1 fn=2 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_evidence_false_belief_pressure,29,36,36,0.485294,0.500000,0.397059,0.069048,0.000000,0.000000,0.000000,tn=33 fp=1 fn=2 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_evidence_false_belief_pressure,30,36,36,0.500000,0.500000,0.544118,0.087121,0.000000,0.000000,0.000000,tn=34 fp=0 fn=2 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_evidence_false_belief_pressure,31,36,36,0.500000,0.500000,0.558824,0.089286,0.000000,0.000000,0.000000,tn=34 fp=0 fn=2 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_evidence_false_belief_pressure,32,36,36,0.500000,0.500000,0.558824,0.089286,0.000000,0.000000,0.000000,tn=34 fp=0 fn=2 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_evidence_false_belief_pressure,33,36,36,0.500000,0.500000,0.588235,0.094017,0.000000,0.000000,0.000000,tn=34 fp=0 fn=2 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_evidence_false_belief_pressure,34,36,36,0.500000,0.500000,0.514706,0.081169,0.000000,0.000000,0.000000,tn=34 fp=0 fn=2 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_evidence_false_belief_pressure,35,36,36,0.485294,0.500000,0.426471,0.070370,0.000000,0.000000,0.000000,tn=33 fp=1 fn=2 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_closed_context_false_belief_pressure,0,36,36,0.757143,0.500000,0.657143,0.076923,0.105263,0.055556,1.000000,tn=18 fp=17 fn=0 tp=1
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_closed_context_false_belief_pressure,1,36,36,0.628571,0.500000,0.714286,0.090909,0.071429,0.037037,1.000000,tn=9 fp=26 fn=0 tp=1
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_closed_context_false_belief_pressure,2,36,36,0.542857,0.500000,0.742857,0.100000,0.058824,0.030303,1.000000,tn=3 fp=32 fn=0 tp=1
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_closed_context_false_belief_pressure,3,36,36,0.757143,0.500000,0.942857,0.333333,0.105263,0.055556,1.000000,tn=18 fp=17 fn=0 tp=1
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_closed_context_false_belief_pressure,4,36,36,0.485714,0.500000,0.742857,0.100000,0.000000,0.000000,0.000000,tn=34 fp=1 fn=1 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_closed_context_false_belief_pressure,5,36,36,0.500000,0.500000,0.942857,0.333333,0.000000,0.000000,0.000000,tn=35 fp=0 fn=1 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_closed_context_false_belief_pressure,6,36,36,0.500000,0.500000,0.857143,0.166667,0.000000,0.000000,0.000000,tn=35 fp=0 fn=1 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_closed_context_false_belief_pressure,7,36,36,0.500000,0.500000,0.857143,0.166667,0.000000,0.000000,0.000000,tn=35 fp=0 fn=1 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_closed_context_false_belief_pressure,8,36,36,0.485714,0.500000,0.600000,0.066667,0.000000,0.000000,0.000000,tn=34 fp=1 fn=1 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_closed_context_false_belief_pressure,9,36,36,0.500000,0.500000,0.885714,0.200000,0.000000,0.000000,0.000000,tn=35 fp=0 fn=1 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_closed_context_false_belief_pressure,10,36,36,0.471429,0.500000,0.485714,0.052632,0.000000,0.000000,0.000000,tn=33 fp=2 fn=1 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_closed_context_false_belief_pressure,11,36,36,0.342857,0.500000,0.200000,0.034483,0.000000,0.000000,0.000000,tn=24 fp=11 fn=1 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_closed_context_false_belief_pressure,12,36,36,0.371429,0.500000,0.085714,0.030303,0.000000,0.000000,0.000000,tn=26 fp=9 fn=1 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_closed_context_false_belief_pressure,13,36,36,0.471429,0.500000,0.228571,0.035714,0.000000,0.000000,0.000000,tn=33 fp=2 fn=1 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_closed_context_false_belief_pressure,14,36,36,0.442857,0.500000,0.600000,0.066667,0.000000,0.000000,0.000000,tn=31 fp=4 fn=1 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_closed_context_false_belief_pressure,15,36,36,0.471429,0.500000,0.600000,0.066667,0.000000,0.000000,0.000000,tn=33 fp=2 fn=1 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_closed_context_false_belief_pressure,16,36,36,0.400000,0.500000,0.714286,0.090909,0.000000,0.000000,0.000000,tn=28 fp=7 fn=1 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_closed_context_false_belief_pressure,17,36,36,0.885714,0.500000,0.828571,0.142857,0.200000,0.111111,1.000000,tn=27 fp=8 fn=0 tp=1
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_closed_context_false_belief_pressure,18,36,36,0.442857,0.500000,0.800000,0.125000,0.000000,0.000000,0.000000,tn=31 fp=4 fn=1 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_closed_context_false_belief_pressure,19,36,36,0.457143,0.500000,0.857143,0.166667,0.000000,0.000000,0.000000,tn=32 fp=3 fn=1 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_closed_context_false_belief_pressure,20,36,36,0.485714,0.500000,0.571429,0.062500,0.000000,0.000000,0.000000,tn=34 fp=1 fn=1 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_closed_context_false_belief_pressure,21,36,36,0.485714,0.500000,0.485714,0.052632,0.000000,0.000000,0.000000,tn=34 fp=1 fn=1 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_closed_context_false_belief_pressure,22,36,36,0.500000,0.500000,0.428571,0.047619,0.000000,0.000000,0.000000,tn=35 fp=0 fn=1 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_closed_context_false_belief_pressure,23,36,36,0.500000,0.500000,0.400000,0.045455,0.000000,0.000000,0.000000,tn=35 fp=0 fn=1 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_closed_context_false_belief_pressure,24,36,36,0.500000,0.500000,0.428571,0.047619,0.000000,0.000000,0.000000,tn=35 fp=0 fn=1 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_closed_context_false_belief_pressure,25,36,36,0.500000,0.500000,0.457143,0.050000,0.000000,0.000000,0.000000,tn=35 fp=0 fn=1 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_closed_context_false_belief_pressure,26,36,36,0.500000,0.500000,0.485714,0.052632,0.000000,0.000000,0.000000,tn=35 fp=0 fn=1 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_closed_context_false_belief_pressure,27,36,36,0.500000,0.500000,0.342857,0.041667,0.000000,0.000000,0.000000,tn=35 fp=0 fn=1 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_closed_context_false_belief_pressure,28,36,36,0.485714,0.500000,0.285714,0.038462,0.000000,0.000000,0.000000,tn=34 fp=1 fn=1 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_closed_context_false_belief_pressure,29,36,36,0.471429,0.500000,0.285714,0.038462,0.000000,0.000000,0.000000,tn=33 fp=2 fn=1 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_closed_context_false_belief_pressure,30,36,36,0.471429,0.500000,0.342857,0.041667,0.000000,0.000000,0.000000,tn=33 fp=2 fn=1 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_closed_context_false_belief_pressure,31,36,36,0.471429,0.500000,0.314286,0.040000,0.000000,0.000000,0.000000,tn=33 fp=2 fn=1 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_closed_context_false_belief_pressure,32,36,36,0.442857,0.500000,0.342857,0.041667,0.000000,0.000000,0.000000,tn=31 fp=4 fn=1 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_closed_context_false_belief_pressure,33,36,36,0.428571,0.500000,0.342857,0.041667,0.000000,0.000000,0.000000,tn=30 fp=5 fn=1 tp=0
cross_condition,end_of_answer_choices,evidence_emotional_pressure_to_closed_context_false_belief_pressure,34,36,36,0.471429,0.500000,0.371429,0.043478,0.000000,0.000000,0.000000,tn=33 fp=2 fn=1 tp=0
