analysis,anchor,pair,layer,n_examples,n_families,balanced_accuracy,baseline_balanced_accuracy,auroc,average_precision,f1,precision,recall,confusion_matrix_counts
cross_condition,end_of_answer_choices,closed_context_false_belief_pressure_to_evidence_emotional_pressure,35,36,36,0.575758,0.500000,0.303030,0.096392,0.200000,0.142857,0.333333,tn=27 fp=6 fn=2 tp=1
overall_harmful,end_of_user_message,all_conditions_pooled,0,108,36,0.315306,0.500000,0.239796,0.064282,0.035088,0.021277,0.100000,tn=52 fp=46 fn=9 tp=1
overall_harmful,end_of_user_message,all_conditions_pooled,1,108,36,0.590816,0.500000,0.636735,0.133645,0.210526,0.127660,0.600000,tn=57 fp=41 fn=4 tp=6
overall_harmful,end_of_user_message,all_conditions_pooled,2,108,36,0.590816,0.500000,0.625510,0.139370,0.210526,0.127660,0.600000,tn=57 fp=41 fn=4 tp=6
overall_harmful,end_of_user_message,all_conditions_pooled,3,108,36,0.585714,0.500000,0.592857,0.121148,0.206897,0.125000,0.600000,tn=56 fp=42 fn=4 tp=6
overall_harmful,end_of_user_message,all_conditions_pooled,4,108,36,0.440816,0.500000,0.496939,0.102560,0.111111,0.068182,0.300000,tn=57 fp=41 fn=7 tp=3
overall_harmful,end_of_user_message,all_conditions_pooled,5,108,36,0.470408,0.500000,0.511224,0.103432,0.135593,0.081633,0.400000,tn=53 fp=45 fn=6 tp=4
overall_harmful,end_of_user_message,all_conditions_pooled,6,108,36,0.365306,0.500000,0.392857,0.090301,0.068966,0.041667,0.200000,tn=52 fp=46 fn=8 tp=2
overall_harmful,end_of_user_message,all_conditions_pooled,7,108,36,0.495918,0.500000,0.402041,0.095786,0.148148,0.090909,0.400000,tn=58 fp=40 fn=6 tp=4
overall_harmful,end_of_user_message,all_conditions_pooled,8,108,36,0.425510,0.500000,0.483673,0.146354,0.105263,0.063830,0.300000,tn=54 fp=44 fn=7 tp=3
overall_harmful,end_of_user_message,all_conditions_pooled,9,108,36,0.506122,0.500000,0.635714,0.205241,0.153846,0.095238,0.400000,tn=60 fp=38 fn=6 tp=4
overall_harmful,end_of_user_message,all_conditions_pooled,10,108,36,0.511224,0.500000,0.550000,0.187023,0.156863,0.097561,0.400000,tn=61 fp=37 fn=6 tp=4
overall_harmful,end_of_user_message,all_conditions_pooled,11,108,36,0.566327,0.500000,0.592857,0.194974,0.196078,0.121951,0.500000,tn=62 fp=36 fn=5 tp=5
overall_harmful,end_of_user_message,all_conditions_pooled,12,108,36,0.561224,0.500000,0.565306,0.162559,0.192308,0.119048,0.500000,tn=61 fp=37 fn=5 tp=5
overall_harmful,end_of_user_message,all_conditions_pooled,13,108,36,0.461224,0.500000,0.566327,0.204786,0.120000,0.075000,0.300000,tn=61 fp=37 fn=7 tp=3
overall_harmful,end_of_user_message,all_conditions_pooled,14,108,36,0.501020,0.500000,0.577551,0.207018,0.150943,0.093023,0.400000,tn=59 fp=39 fn=6 tp=4
overall_harmful,end_of_user_message,all_conditions_pooled,15,108,36,0.661224,0.500000,0.612245,0.267684,0.259259,0.159091,0.700000,tn=61 fp=37 fn=3 tp=7
overall_harmful,end_of_user_message,all_conditions_pooled,16,108,36,0.595918,0.500000,0.635714,0.308581,0.214286,0.130435,0.600000,tn=58 fp=40 fn=4 tp=6
overall_harmful,end_of_user_message,all_conditions_pooled,17,108,36,0.630612,0.500000,0.633673,0.310592,0.233333,0.140000,0.700000,tn=55 fp=43 fn=3 tp=7
overall_harmful,end_of_user_message,all_conditions_pooled,18,108,36,0.651020,0.500000,0.641837,0.309141,0.250000,0.152174,0.700000,tn=59 fp=39 fn=3 tp=7
overall_harmful,end_of_user_message,all_conditions_pooled,19,108,36,0.460204,0.500000,0.508163,0.141642,0.131148,0.078431,0.400000,tn=51 fp=47 fn=6 tp=4
overall_harmful,end_of_user_message,all_conditions_pooled,20,108,36,0.530612,0.500000,0.501020,0.124773,0.172414,0.104167,0.500000,tn=55 fp=43 fn=5 tp=5
overall_harmful,end_of_user_message,all_conditions_pooled,21,108,36,0.535714,0.500000,0.465306,0.114536,0.175439,0.106383,0.500000,tn=56 fp=42 fn=5 tp=5
overall_harmful,end_of_user_message,all_conditions_pooled,22,108,36,0.535714,0.500000,0.429592,0.100881,0.175439,0.106383,0.500000,tn=56 fp=42 fn=5 tp=5
overall_harmful,end_of_user_message,all_conditions_pooled,23,108,36,0.540816,0.500000,0.467347,0.113560,0.178571,0.108696,0.500000,tn=57 fp=41 fn=5 tp=5
overall_harmful,end_of_user_message,all_conditions_pooled,24,108,36,0.495918,0.500000,0.564286,0.150436,0.148148,0.090909,0.400000,tn=58 fp=40 fn=6 tp=4
overall_harmful,end_of_user_message,all_conditions_pooled,25,108,36,0.506122,0.500000,0.573469,0.162390,0.153846,0.095238,0.400000,tn=60 fp=38 fn=6 tp=4
overall_harmful,end_of_user_message,all_conditions_pooled,26,108,36,0.606122,0.500000,0.613265,0.181513,0.222222,0.136364,0.600000,tn=60 fp=38 fn=4 tp=6
overall_harmful,end_of_user_message,all_conditions_pooled,27,108,36,0.566327,0.500000,0.555102,0.171891,0.196078,0.121951,0.500000,tn=62 fp=36 fn=5 tp=5
overall_harmful,end_of_user_message,all_conditions_pooled,28,108,36,0.556122,0.500000,0.556122,0.162228,0.188679,0.116279,0.500000,tn=60 fp=38 fn=5 tp=5
overall_harmful,end_of_user_message,all_conditions_pooled,29,108,36,0.595918,0.500000,0.595918,0.158871,0.214286,0.130435,0.600000,tn=58 fp=40 fn=4 tp=6
overall_harmful,end_of_user_message,all_conditions_pooled,30,108,36,0.606122,0.500000,0.593878,0.159522,0.222222,0.136364,0.600000,tn=60 fp=38 fn=4 tp=6
overall_harmful,end_of_user_message,all_conditions_pooled,31,108,36,0.595918,0.500000,0.602041,0.159606,0.214286,0.130435,0.600000,tn=58 fp=40 fn=4 tp=6
overall_harmful,end_of_user_message,all_conditions_pooled,32,108,36,0.595918,0.500000,0.587755,0.151986,0.214286,0.130435,0.600000,tn=58 fp=40 fn=4 tp=6
overall_harmful,end_of_user_message,all_conditions_pooled,33,108,36,0.590816,0.500000,0.573469,0.144636,0.210526,0.127660,0.600000,tn=57 fp=41 fn=4 tp=6
overall_harmful,end_of_user_message,all_conditions_pooled,34,108,36,0.490816,0.500000,0.574490,0.142150,0.145455,0.088889,0.400000,tn=57 fp=41 fn=6 tp=4
overall_harmful,end_of_user_message,all_conditions_pooled,35,108,36,0.545918,0.500000,0.619388,0.170201,0.181818,0.111111,0.500000,tn=58 fp=40 fn=5 tp=5
within_condition,end_of_user_message,closed_context_false_belief_pressure,0,36,36,0.506452,0.500000,0.445161,0.225036,0.210526,0.142857,0.400000,tn=19 fp=12 fn=3 tp=2
within_condition,end_of_user_message,closed_context_false_belief_pressure,1,36,36,0.441935,0.500000,0.445161,0.148999,0.173913,0.111111,0.400000,tn=15 fp=16 fn=3 tp=2
within_condition,end_of_user_message,closed_context_false_belief_pressure,2,36,36,0.641935,0.500000,0.464516,0.145504,0.320000,0.200000,0.800000,tn=15 fp=16 fn=1 tp=4
within_condition,end_of_user_message,closed_context_false_belief_pressure,3,36,36,0.525806,0.500000,0.438710,0.139692,0.240000,0.150000,0.600000,tn=14 fp=17 fn=2 tp=3
within_condition,end_of_user_message,closed_context_false_belief_pressure,4,36,36,0.425806,0.500000,0.419355,0.139139,0.166667,0.105263,0.400000,tn=14 fp=17 fn=3 tp=2
within_condition,end_of_user_message,closed_context_false_belief_pressure,5,36,36,0.425806,0.500000,0.361290,0.125317,0.166667,0.105263,0.400000,tn=14 fp=17 fn=3 tp=2
within_condition,end_of_user_message,closed_context_false_belief_pressure,6,36,36,0.574194,0.500000,0.445161,0.143710,0.272727,0.176471,0.600000,tn=17 fp=14 fn=2 tp=3
within_condition,end_of_user_message,closed_context_false_belief_pressure,7,36,36,0.509677,0.500000,0.477419,0.163128,0.230769,0.142857,0.600000,tn=13 fp=18 fn=2 tp=3
within_condition,end_of_user_message,closed_context_false_belief_pressure,8,36,36,0.558065,0.500000,0.548387,0.204625,0.260870,0.166667,0.600000,tn=16 fp=15 fn=2 tp=3
within_condition,end_of_user_message,closed_context_false_belief_pressure,9,36,36,0.658065,0.500000,0.670968,0.246796,0.333333,0.210526,0.800000,tn=16 fp=15 fn=1 tp=4
within_condition,end_of_user_message,closed_context_false_belief_pressure,10,36,36,0.525806,0.500000,0.670968,0.256509,0.240000,0.150000,0.600000,tn=14 fp=17 fn=2 tp=3
within_condition,end_of_user_message,closed_context_false_belief_pressure,11,36,36,0.541935,0.500000,0.632258,0.223333,0.250000,0.157895,0.600000,tn=15 fp=16 fn=2 tp=3
within_condition,end_of_user_message,closed_context_false_belief_pressure,12,36,36,0.574194,0.500000,0.593548,0.211029,0.272727,0.176471,0.600000,tn=17 fp=14 fn=2 tp=3
within_condition,end_of_user_message,closed_context_false_belief_pressure,13,36,36,0.541935,0.500000,0.541935,0.169775,0.250000,0.157895,0.600000,tn=15 fp=16 fn=2 tp=3
within_condition,end_of_user_message,closed_context_false_belief_pressure,14,36,36,0.674194,0.500000,0.600000,0.215278,0.347826,0.222222,0.800000,tn=17 fp=14 fn=1 tp=4
within_condition,end_of_user_message,closed_context_false_belief_pressure,15,36,36,0.658065,0.500000,0.658065,0.234737,0.333333,0.210526,0.800000,tn=16 fp=15 fn=1 tp=4
within_condition,end_of_user_message,closed_context_false_belief_pressure,16,36,36,0.674194,0.500000,0.690323,0.250802,0.347826,0.222222,0.800000,tn=17 fp=14 fn=1 tp=4
within_condition,end_of_user_message,closed_context_false_belief_pressure,17,36,36,0.658065,0.500000,0.696774,0.253030,0.333333,0.210526,0.800000,tn=16 fp=15 fn=1 tp=4
within_condition,end_of_user_message,closed_context_false_belief_pressure,18,36,36,0.690323,0.500000,0.703226,0.243506,0.363636,0.235294,0.800000,tn=18 fp=13 fn=1 tp=4
within_condition,end_of_user_message,closed_context_false_belief_pressure,19,36,36,0.574194,0.500000,0.470968,0.147042,0.272727,0.176471,0.600000,tn=17 fp=14 fn=2 tp=3
within_condition,end_of_user_message,closed_context_false_belief_pressure,20,36,36,0.558065,0.500000,0.587097,0.239683,0.260870,0.166667,0.600000,tn=16 fp=15 fn=2 tp=3
within_condition,end_of_user_message,closed_context_false_belief_pressure,21,36,36,0.558065,0.500000,0.593548,0.279227,0.260870,0.166667,0.600000,tn=16 fp=15 fn=2 tp=3
within_condition,end_of_user_message,closed_context_false_belief_pressure,22,36,36,0.622581,0.500000,0.470968,0.156960,0.315789,0.214286,0.600000,tn=20 fp=11 fn=2 tp=3
within_condition,end_of_user_message,closed_context_false_belief_pressure,23,36,36,0.574194,0.500000,0.574194,0.236999,0.272727,0.176471,0.600000,tn=17 fp=14 fn=2 tp=3
within_condition,end_of_user_message,closed_context_false_belief_pressure,24,36,36,0.674194,0.500000,0.606452,0.308310,0.347826,0.222222,0.800000,tn=17 fp=14 fn=1 tp=4
within_condition,end_of_user_message,closed_context_false_belief_pressure,25,36,36,0.590323,0.500000,0.619355,0.247697,0.285714,0.187500,0.600000,tn=18 fp=13 fn=2 tp=3
within_condition,end_of_user_message,closed_context_false_belief_pressure,26,36,36,0.590323,0.500000,0.651613,0.282197,0.285714,0.187500,0.600000,tn=18 fp=13 fn=2 tp=3
within_condition,end_of_user_message,closed_context_false_belief_pressure,27,36,36,0.490323,0.500000,0.683871,0.292892,0.200000,0.133333,0.400000,tn=18 fp=13 fn=3 tp=2
within_condition,end_of_user_message,closed_context_false_belief_pressure,28,36,36,0.606452,0.500000,0.709677,0.315878,0.300000,0.200000,0.600000,tn=19 fp=12 fn=2 tp=3
within_condition,end_of_user_message,closed_context_false_belief_pressure,29,36,36,0.722581,0.500000,0.754839,0.337143,0.400000,0.266667,0.800000,tn=20 fp=11 fn=1 tp=4
within_condition,end_of_user_message,closed_context_false_belief_pressure,30,36,36,0.722581,0.500000,0.754839,0.337879,0.400000,0.266667,0.800000,tn=20 fp=11 fn=1 tp=4
within_condition,end_of_user_message,closed_context_false_belief_pressure,31,36,36,0.706452,0.500000,0.748387,0.337619,0.380952,0.250000,0.800000,tn=19 fp=12 fn=1 tp=4
within_condition,end_of_user_message,closed_context_false_belief_pressure,32,36,36,0.690323,0.500000,0.729032,0.328024,0.363636,0.235294,0.800000,tn=18 fp=13 fn=1 tp=4
within_condition,end_of_user_message,closed_context_false_belief_pressure,33,36,36,0.690323,0.500000,0.741935,0.335167,0.363636,0.235294,0.800000,tn=18 fp=13 fn=1 tp=4
within_condition,end_of_user_message,closed_context_false_belief_pressure,34,36,36,0.690323,0.500000,0.709677,0.278416,0.363636,0.235294,0.800000,tn=18 fp=13 fn=1 tp=4
within_condition,end_of_user_message,closed_context_false_belief_pressure,35,36,36,0.674194,0.500000,0.741935,0.314180,0.347826,0.222222,0.800000,tn=17 fp=14 fn=1 tp=4
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,0,36,36,0.220588,0.500000,0.058824,0.044196,0.000000,0.000000,0.000000,tn=15 fp=19 fn=2 tp=0
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,1,36,36,0.661765,0.500000,0.573529,0.095455,0.148148,0.080000,1.000000,tn=11 fp=23 fn=0 tp=2
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,2,36,36,0.705882,0.500000,0.617647,0.102381,0.166667,0.090909,1.000000,tn=14 fp=20 fn=0 tp=2
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,3,36,36,0.294118,0.500000,0.323529,0.059764,0.000000,0.000000,0.000000,tn=20 fp=14 fn=2 tp=0
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,4,36,36,0.235294,0.500000,0.073529,0.044700,0.000000,0.000000,0.000000,tn=16 fp=18 fn=2 tp=0
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,5,36,36,0.323529,0.500000,0.044118,0.043723,0.000000,0.000000,0.000000,tn=22 fp=12 fn=2 tp=0
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,6,36,36,0.147059,0.500000,0.088235,0.045238,0.000000,0.000000,0.000000,tn=10 fp=24 fn=2 tp=0
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,7,36,36,0.250000,0.500000,0.000000,0.042063,0.000000,0.000000,0.000000,tn=17 fp=17 fn=2 tp=0
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,8,36,36,0.264706,0.500000,0.058824,0.044196,0.000000,0.000000,0.000000,tn=18 fp=16 fn=2 tp=0
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,9,36,36,0.294118,0.500000,0.220588,0.052258,0.000000,0.000000,0.000000,tn=20 fp=14 fn=2 tp=0
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,10,36,36,0.323529,0.500000,0.205882,0.052340,0.000000,0.000000,0.000000,tn=22 fp=12 fn=2 tp=0
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,11,36,36,0.367647,0.500000,0.161765,0.049499,0.000000,0.000000,0.000000,tn=25 fp=9 fn=2 tp=0
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,12,36,36,0.352941,0.500000,0.161765,0.048822,0.000000,0.000000,0.000000,tn=24 fp=10 fn=2 tp=0
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,13,36,36,0.352941,0.500000,0.205882,0.051489,0.000000,0.000000,0.000000,tn=24 fp=10 fn=2 tp=0
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,14,36,36,0.250000,0.500000,0.455882,0.073935,0.000000,0.000000,0.000000,tn=17 fp=17 fn=2 tp=0
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,15,36,36,0.764706,0.500000,0.558824,0.088889,0.200000,0.111111,1.000000,tn=18 fp=16 fn=0 tp=2
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,16,36,36,0.544118,0.500000,0.632353,0.108187,0.117647,0.066667,0.500000,tn=20 fp=14 fn=1 tp=1
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,17,36,36,0.735294,0.500000,0.573529,0.091270,0.181818,0.100000,1.000000,tn=16 fp=18 fn=0 tp=2
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,18,36,36,0.764706,0.500000,0.573529,0.091270,0.200000,0.111111,1.000000,tn=18 fp=16 fn=0 tp=2
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,19,36,36,0.279412,0.500000,0.500000,0.079412,0.000000,0.000000,0.000000,tn=19 fp=15 fn=2 tp=0
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,20,36,36,0.558824,0.500000,0.514706,0.085455,0.125000,0.071429,0.500000,tn=21 fp=13 fn=1 tp=1
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,21,36,36,0.558824,0.500000,0.397059,0.069048,0.125000,0.071429,0.500000,tn=21 fp=13 fn=1 tp=1
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,22,36,36,0.382353,0.500000,0.397059,0.066964,0.000000,0.000000,0.000000,tn=26 fp=8 fn=2 tp=0
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,23,36,36,0.382353,0.500000,0.382353,0.065000,0.000000,0.000000,0.000000,tn=26 fp=8 fn=2 tp=0
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,24,36,36,0.397059,0.500000,0.470588,0.075000,0.000000,0.000000,0.000000,tn=27 fp=7 fn=2 tp=0
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,25,36,36,0.367647,0.500000,0.500000,0.078788,0.000000,0.000000,0.000000,tn=25 fp=9 fn=2 tp=0
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,26,36,36,0.602941,0.500000,0.514706,0.085455,0.153846,0.090909,0.500000,tn=24 fp=10 fn=1 tp=1
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,27,36,36,0.352941,0.500000,0.500000,0.078869,0.000000,0.000000,0.000000,tn=24 fp=10 fn=2 tp=0
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,28,36,36,0.338235,0.500000,0.558824,0.090074,0.000000,0.000000,0.000000,tn=23 fp=11 fn=2 tp=0
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,29,36,36,0.338235,0.500000,0.529412,0.083882,0.000000,0.000000,0.000000,tn=23 fp=11 fn=2 tp=0
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,30,36,36,0.338235,0.500000,0.514706,0.080952,0.000000,0.000000,0.000000,tn=23 fp=11 fn=2 tp=0
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,31,36,36,0.367647,0.500000,0.500000,0.078788,0.000000,0.000000,0.000000,tn=25 fp=9 fn=2 tp=0
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,32,36,36,0.352941,0.500000,0.470588,0.075000,0.000000,0.000000,0.000000,tn=24 fp=10 fn=2 tp=0
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,33,36,36,0.352941,0.500000,0.485294,0.076705,0.000000,0.000000,0.000000,tn=24 fp=10 fn=2 tp=0
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,34,36,36,0.352941,0.500000,0.500000,0.079412,0.000000,0.000000,0.000000,tn=24 fp=10 fn=2 tp=0
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_false_belief_pressure,35,36,36,0.352941,0.500000,0.529412,0.083333,0.000000,0.000000,0.000000,tn=24 fp=10 fn=2 tp=0
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_emotional_pressure,0,36,36,0.272727,0.500000,0.151515,0.064052,0.000000,0.000000,0.000000,tn=18 fp=15 fn=3 tp=0
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_emotional_pressure,1,36,36,0.409091,0.500000,0.303030,0.080303,0.095238,0.055556,0.333333,tn=16 fp=17 fn=2 tp=1
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_emotional_pressure,2,36,36,0.348485,0.500000,0.404040,0.090456,0.000000,0.000000,0.000000,tn=23 fp=10 fn=3 tp=0
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_emotional_pressure,3,36,36,0.590909,0.500000,0.535354,0.110786,0.181818,0.100000,1.000000,tn=6 fp=27 fn=0 tp=3
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_emotional_pressure,4,36,36,0.484848,0.500000,0.444444,0.115791,0.142857,0.080000,0.666667,tn=10 fp=23 fn=1 tp=2
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_emotional_pressure,5,36,36,0.409091,0.500000,0.383838,0.098016,0.121212,0.066667,0.666667,tn=5 fp=28 fn=1 tp=2
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_emotional_pressure,6,36,36,0.378788,0.500000,0.313131,0.091912,0.114286,0.062500,0.666667,tn=3 fp=30 fn=1 tp=2
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_emotional_pressure,7,36,36,0.272727,0.500000,0.282828,0.095005,0.066667,0.037037,0.333333,tn=7 fp=26 fn=2 tp=1
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_emotional_pressure,8,36,36,0.348485,0.500000,0.333333,0.093227,0.080000,0.045455,0.333333,tn=12 fp=21 fn=2 tp=1
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_emotional_pressure,9,36,36,0.530303,0.500000,0.474747,0.102116,0.153846,0.100000,0.333333,tn=24 fp=9 fn=2 tp=1
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_emotional_pressure,10,36,36,0.484848,0.500000,0.303030,0.080178,0.125000,0.076923,0.333333,tn=21 fp=12 fn=2 tp=1
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_emotional_pressure,11,36,36,0.409091,0.500000,0.404040,0.089109,0.095238,0.055556,0.333333,tn=16 fp=17 fn=2 tp=1
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_emotional_pressure,12,36,36,0.378788,0.500000,0.242424,0.073423,0.086957,0.050000,0.333333,tn=14 fp=19 fn=2 tp=1
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_emotional_pressure,13,36,36,0.393939,0.500000,0.212121,0.071195,0.090909,0.052632,0.333333,tn=15 fp=18 fn=2 tp=1
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_emotional_pressure,14,36,36,0.318182,0.500000,0.333333,0.079804,0.000000,0.000000,0.000000,tn=21 fp=12 fn=3 tp=0
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_emotional_pressure,15,36,36,0.272727,0.500000,0.363636,0.083312,0.000000,0.000000,0.000000,tn=18 fp=15 fn=3 tp=0
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_emotional_pressure,16,36,36,0.424242,0.500000,0.444444,0.094347,0.100000,0.058824,0.333333,tn=17 fp=16 fn=2 tp=1
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_emotional_pressure,17,36,36,0.606061,0.500000,0.555556,0.125296,0.200000,0.117647,0.666667,tn=18 fp=15 fn=1 tp=2
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_emotional_pressure,18,36,36,0.515152,0.500000,0.494949,0.105128,0.153846,0.086957,0.666667,tn=12 fp=21 fn=1 tp=2
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_emotional_pressure,19,36,36,0.545455,0.500000,0.525253,0.112037,0.166667,0.095238,0.666667,tn=14 fp=19 fn=1 tp=2
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_emotional_pressure,20,36,36,0.500000,0.500000,0.434343,0.097337,0.000000,0.000000,0.000000,tn=33 fp=0 fn=3 tp=0
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_emotional_pressure,21,36,36,0.500000,0.500000,0.404040,0.088593,0.000000,0.000000,0.000000,tn=33 fp=0 fn=3 tp=0
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_emotional_pressure,22,36,36,0.500000,0.500000,0.404040,0.088372,0.000000,0.000000,0.000000,tn=33 fp=0 fn=3 tp=0
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_emotional_pressure,23,36,36,0.500000,0.500000,0.434343,0.093519,0.000000,0.000000,0.000000,tn=33 fp=0 fn=3 tp=0
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_emotional_pressure,24,36,36,0.500000,0.500000,0.515152,0.108558,0.000000,0.000000,0.000000,tn=33 fp=0 fn=3 tp=0
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_emotional_pressure,25,36,36,0.484848,0.500000,0.606061,0.149361,0.125000,0.076923,0.333333,tn=21 fp=12 fn=2 tp=1
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_emotional_pressure,26,36,36,0.651515,0.500000,0.747475,0.321256,0.206897,0.115385,1.000000,tn=10 fp=23 fn=0 tp=3
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_emotional_pressure,27,36,36,0.575758,0.500000,0.646465,0.167273,0.176471,0.096774,1.000000,tn=5 fp=28 fn=0 tp=3
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_emotional_pressure,28,36,36,0.575758,0.500000,0.626263,0.154623,0.176471,0.096774,1.000000,tn=5 fp=28 fn=0 tp=3
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_emotional_pressure,29,36,36,0.515152,0.500000,0.606061,0.138901,0.157895,0.085714,1.000000,tn=1 fp=32 fn=0 tp=3
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_emotional_pressure,30,36,36,0.515152,0.500000,0.616162,0.138889,0.157895,0.085714,1.000000,tn=1 fp=32 fn=0 tp=3
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_emotional_pressure,31,36,36,0.515152,0.500000,0.646465,0.151703,0.157895,0.085714,1.000000,tn=1 fp=32 fn=0 tp=3
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_emotional_pressure,32,36,36,0.515152,0.500000,0.616162,0.136071,0.157895,0.085714,1.000000,tn=1 fp=32 fn=0 tp=3
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_emotional_pressure,33,36,36,0.515152,0.500000,0.626263,0.141121,0.157895,0.085714,1.000000,tn=1 fp=32 fn=0 tp=3
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_emotional_pressure,34,36,36,0.530303,0.500000,0.616162,0.137418,0.162162,0.088235,1.000000,tn=2 fp=31 fn=0 tp=3
cross_condition,end_of_user_message,closed_context_false_belief_pressure_to_evidence_emotional_pressure,35,36,36,0.575758,0.500000,0.656566,0.175000,0.176471,0.096774,1.000000,tn=5 fp=28 fn=0 tp=3
overall_harmful,final_answer_position,all_conditions_pooled,0,108,36,0.466327,0.500000,0.344898,0.079910,0.122449,0.076923,0.300000,tn=62 fp=36 fn=7 tp=3
