family_id,condition,anchor,layer,delta_norm_l2
science_weather_015,evidence_false_belief_pressure,end_of_evidence_block,16,6.5646334658e-02
science_weather_015,evidence_false_belief_pressure,end_of_evidence_block,17,7.8555815808e-02
science_weather_015,evidence_false_belief_pressure,end_of_evidence_block,18,8.1768051105e-02
science_weather_015,evidence_false_belief_pressure,end_of_evidence_block,19,9.1064067372e-02
science_weather_015,evidence_false_belief_pressure,end_of_evidence_block,20,1.0079137646e-01
science_weather_015,evidence_false_belief_pressure,end_of_evidence_block,21,1.0743575447e-01
science_weather_015,evidence_false_belief_pressure,end_of_evidence_block,22,1.1735027657e-01
science_weather_015,evidence_false_belief_pressure,end_of_evidence_block,23,1.7749329739e-01
science_weather_015,evidence_false_belief_pressure,end_of_evidence_block,24,2.0314822958e-01
science_weather_015,evidence_false_belief_pressure,end_of_evidence_block,25,2.2145266504e-01
science_weather_015,evidence_false_belief_pressure,end_of_evidence_block,26,2.4334498382e-01
science_weather_015,evidence_false_belief_pressure,end_of_evidence_block,27,2.9837708818e-01
science_weather_015,evidence_false_belief_pressure,end_of_evidence_block,28,3.5611860779e-01
science_weather_015,evidence_false_belief_pressure,end_of_evidence_block,29,4.1617208436e-01
science_weather_015,evidence_false_belief_pressure,end_of_evidence_block,30,5.0437167301e-01
science_weather_015,evidence_false_belief_pressure,end_of_evidence_block,31,5.6092640526e-01
science_weather_015,evidence_false_belief_pressure,end_of_evidence_block,32,6.4753992942e-01
science_weather_015,evidence_false_belief_pressure,end_of_evidence_block,33,7.3823903231e-01
science_weather_015,evidence_false_belief_pressure,end_of_evidence_block,34,9.1732798188e-01
science_weather_015,evidence_false_belief_pressure,end_of_evidence_block,35,3.5356550649e-01
science_weather_015,evidence_false_belief_pressure,end_of_question_block,0,3.7933946898e-04
science_weather_015,evidence_false_belief_pressure,end_of_question_block,1,2.9221891394e-03
science_weather_015,evidence_false_belief_pressure,end_of_question_block,2,5.8191337543e-03
science_weather_015,evidence_false_belief_pressure,end_of_question_block,3,8.7484499277e-03
science_weather_015,evidence_false_belief_pressure,end_of_question_block,4,1.4057033809e-02
science_weather_015,evidence_false_belief_pressure,end_of_question_block,5,1.5485802782e-02
science_weather_015,evidence_false_belief_pressure,end_of_question_block,6,2.0485079532e-02
science_weather_015,evidence_false_belief_pressure,end_of_question_block,7,2.7224738597e-02
science_weather_015,evidence_false_belief_pressure,end_of_question_block,8,3.3149526966e-02
science_weather_015,evidence_false_belief_pressure,end_of_question_block,9,3.2447673448e-02
science_weather_015,evidence_false_belief_pressure,end_of_question_block,10,3.6108115655e-02
science_weather_015,evidence_false_belief_pressure,end_of_question_block,11,4.2381327234e-02
science_weather_015,evidence_false_belief_pressure,end_of_question_block,12,3.9048834921e-02
science_weather_015,evidence_false_belief_pressure,end_of_question_block,13,4.5630223001e-02
science_weather_015,evidence_false_belief_pressure,end_of_question_block,14,4.7080905873e-02
science_weather_015,evidence_false_belief_pressure,end_of_question_block,15,5.5293550914e-02
science_weather_015,evidence_false_belief_pressure,end_of_question_block,16,5.3414823036e-02
science_weather_015,evidence_false_belief_pressure,end_of_question_block,17,6.2667140418e-02
science_weather_015,evidence_false_belief_pressure,end_of_question_block,18,7.0430013767e-02
science_weather_015,evidence_false_belief_pressure,end_of_question_block,19,8.6935467977e-02
science_weather_015,evidence_false_belief_pressure,end_of_question_block,20,9.2922356647e-02
science_weather_015,evidence_false_belief_pressure,end_of_question_block,21,1.0241844031e-01
science_weather_015,evidence_false_belief_pressure,end_of_question_block,22,1.0625072952e-01
science_weather_015,evidence_false_belief_pressure,end_of_question_block,23,1.3622740089e-01
science_weather_015,evidence_false_belief_pressure,end_of_question_block,24,1.6164352875e-01
science_weather_015,evidence_false_belief_pressure,end_of_question_block,25,1.8138041496e-01
science_weather_015,evidence_false_belief_pressure,end_of_question_block,26,2.0825866340e-01
science_weather_015,evidence_false_belief_pressure,end_of_question_block,27,2.7249093557e-01
science_weather_015,evidence_false_belief_pressure,end_of_question_block,28,3.2624940438e-01
science_weather_015,evidence_false_belief_pressure,end_of_question_block,29,3.8514999129e-01
science_weather_015,evidence_false_belief_pressure,end_of_question_block,30,4.6287718490e-01
science_weather_015,evidence_false_belief_pressure,end_of_question_block,31,5.2755651773e-01
science_weather_015,evidence_false_belief_pressure,end_of_question_block,32,6.5047596609e-01
science_weather_015,evidence_false_belief_pressure,end_of_question_block,33,7.1595758225e-01
science_weather_015,evidence_false_belief_pressure,end_of_question_block,34,8.7397948853e-01
science_weather_015,evidence_false_belief_pressure,end_of_question_block,35,4.5335559685e-01
science_weather_015,evidence_false_belief_pressure,end_of_answer_choices,0,0.0000000000e+00
science_weather_015,evidence_false_belief_pressure,end_of_answer_choices,1,9.2089539592e-04
science_weather_015,evidence_false_belief_pressure,end_of_answer_choices,2,4.2959341239e-03
science_weather_015,evidence_false_belief_pressure,end_of_answer_choices,3,1.1749679114e-02
science_weather_015,evidence_false_belief_pressure,end_of_answer_choices,4,1.3897874316e-02
science_weather_015,evidence_false_belief_pressure,end_of_answer_choices,5,1.6299767118e-02
science_weather_015,evidence_false_belief_pressure,end_of_answer_choices,6,2.0986873798e-02
science_weather_015,evidence_false_belief_pressure,end_of_answer_choices,7,2.8967021491e-02
science_weather_015,evidence_false_belief_pressure,end_of_answer_choices,8,3.7400913126e-02
science_weather_015,evidence_false_belief_pressure,end_of_answer_choices,9,4.0444590358e-02
science_weather_015,evidence_false_belief_pressure,end_of_answer_choices,10,5.0454854253e-02
science_weather_015,evidence_false_belief_pressure,end_of_answer_choices,11,5.1818576249e-02
science_weather_015,evidence_false_belief_pressure,end_of_answer_choices,12,6.4043249968e-02
science_weather_015,evidence_false_belief_pressure,end_of_answer_choices,13,9.4890144941e-02
science_weather_015,evidence_false_belief_pressure,end_of_answer_choices,14,7.0115296330e-02
science_weather_015,evidence_false_belief_pressure,end_of_answer_choices,15,7.7380728867e-02
science_weather_015,evidence_false_belief_pressure,end_of_answer_choices,16,7.5405197030e-02
science_weather_015,evidence_false_belief_pressure,end_of_answer_choices,17,7.4070046649e-02
science_weather_015,evidence_false_belief_pressure,end_of_answer_choices,18,7.9649296193e-02
science_weather_015,evidence_false_belief_pressure,end_of_answer_choices,19,9.4486983137e-02
science_weather_015,evidence_false_belief_pressure,end_of_answer_choices,20,1.0568224774e-01
science_weather_015,evidence_false_belief_pressure,end_of_answer_choices,21,1.1253820074e-01
science_weather_015,evidence_false_belief_pressure,end_of_answer_choices,22,1.2180825644e-01
science_weather_015,evidence_false_belief_pressure,end_of_answer_choices,23,1.4065066822e-01
science_weather_015,evidence_false_belief_pressure,end_of_answer_choices,24,2.1464194335e-01
science_weather_015,evidence_false_belief_pressure,end_of_answer_choices,25,2.4056890309e-01
science_weather_015,evidence_false_belief_pressure,end_of_answer_choices,26,2.7162942382e-01
science_weather_015,evidence_false_belief_pressure,end_of_answer_choices,27,3.3875435928e-01
science_weather_015,evidence_false_belief_pressure,end_of_answer_choices,28,4.0294284828e-01
science_weather_015,evidence_false_belief_pressure,end_of_answer_choices,29,4.7216576060e-01
science_weather_015,evidence_false_belief_pressure,end_of_answer_choices,30,5.5789693306e-01
science_weather_015,evidence_false_belief_pressure,end_of_answer_choices,31,6.3538206118e-01
science_weather_015,evidence_false_belief_pressure,end_of_answer_choices,32,7.0903808086e-01
science_weather_015,evidence_false_belief_pressure,end_of_answer_choices,33,8.1110734065e-01
science_weather_015,evidence_false_belief_pressure,end_of_answer_choices,34,9.9152435459e-01
science_weather_015,evidence_false_belief_pressure,end_of_answer_choices,35,4.7924655680e-01
science_weather_015,evidence_false_belief_pressure,end_of_user_message,0,2.6296280096e+00
science_weather_015,evidence_false_belief_pressure,end_of_user_message,1,3.1787932851e+00
science_weather_015,evidence_false_belief_pressure,end_of_user_message,2,4.3781641197e+00
science_weather_015,evidence_false_belief_pressure,end_of_user_message,3,5.3925090552e+00
science_weather_015,evidence_false_belief_pressure,end_of_user_message,4,6.5385232956e+00
science_weather_015,evidence_false_belief_pressure,end_of_user_message,5,8.6005257931e+00
science_weather_015,evidence_false_belief_pressure,end_of_user_message,6,1.3325061761e+01
science_weather_015,evidence_false_belief_pressure,end_of_user_message,7,1.6212985782e+01
science_weather_015,evidence_false_belief_pressure,end_of_user_message,8,2.0365579053e+01
science_weather_015,evidence_false_belief_pressure,end_of_user_message,9,1.8929341739e+01
science_weather_015,evidence_false_belief_pressure,end_of_user_message,10,1.9335127881e+01
science_weather_015,evidence_false_belief_pressure,end_of_user_message,11,2.0646419213e+01
science_weather_015,evidence_false_belief_pressure,end_of_user_message,12,2.2938855739e+01
science_weather_015,evidence_false_belief_pressure,end_of_user_message,13,2.2621647853e+01
science_weather_015,evidence_false_belief_pressure,end_of_user_message,14,2.2827383839e+01
science_weather_015,evidence_false_belief_pressure,end_of_user_message,15,2.4368062048e+01
science_weather_015,evidence_false_belief_pressure,end_of_user_message,16,2.5291555321e+01
science_weather_015,evidence_false_belief_pressure,end_of_user_message,17,2.8105999482e+01
science_weather_015,evidence_false_belief_pressure,end_of_user_message,18,3.0144344660e+01
science_weather_015,evidence_false_belief_pressure,end_of_user_message,19,3.8386708512e+01
science_weather_015,evidence_false_belief_pressure,end_of_user_message,20,4.1057076228e+01
science_weather_015,evidence_false_belief_pressure,end_of_user_message,21,4.4030693511e+01
science_weather_015,evidence_false_belief_pressure,end_of_user_message,22,5.7378242134e+01
science_weather_015,evidence_false_belief_pressure,end_of_user_message,23,6.2909929392e+01
science_weather_015,evidence_false_belief_pressure,end_of_user_message,24,7.4521552040e+01
science_weather_015,evidence_false_belief_pressure,end_of_user_message,25,8.1635264986e+01
science_weather_015,evidence_false_belief_pressure,end_of_user_message,26,9.0761741487e+01
science_weather_015,evidence_false_belief_pressure,end_of_user_message,27,1.1444574301e+02
science_weather_015,evidence_false_belief_pressure,end_of_user_message,28,1.3597519163e+02
science_weather_015,evidence_false_belief_pressure,end_of_user_message,29,1.5516689278e+02
science_weather_015,evidence_false_belief_pressure,end_of_user_message,30,1.8274775720e+02
science_weather_015,evidence_false_belief_pressure,end_of_user_message,31,2.0786652284e+02
science_weather_015,evidence_false_belief_pressure,end_of_user_message,32,2.3438427022e+02
science_weather_015,evidence_false_belief_pressure,end_of_user_message,33,2.5892763092e+02
science_weather_015,evidence_false_belief_pressure,end_of_user_message,34,2.8882460658e+02
science_weather_015,evidence_false_belief_pressure,end_of_user_message,35,1.2367875500e+02
science_weather_015,evidence_false_belief_pressure,final_answer_position,0,1.1901115869e+00
science_weather_015,evidence_false_belief_pressure,final_answer_position,1,1.2998427065e+00
science_weather_015,evidence_false_belief_pressure,final_answer_position,2,1.4436953937e+00
science_weather_015,evidence_false_belief_pressure,final_answer_position,3,1.7104523477e+00
science_weather_015,evidence_false_belief_pressure,final_answer_position,4,1.9259444973e+00
science_weather_015,evidence_false_belief_pressure,final_answer_position,5,2.1989645868e+00
science_weather_015,evidence_false_belief_pressure,final_answer_position,6,2.8665928321e+00
science_weather_015,evidence_false_belief_pressure,final_answer_position,7,3.4051897237e+00
science_weather_015,evidence_false_belief_pressure,final_answer_position,8,4.6383075895e+00
science_weather_015,evidence_false_belief_pressure,final_answer_position,9,5.1646966177e+00
science_weather_015,evidence_false_belief_pressure,final_answer_position,10,5.2406339883e+00
science_weather_015,evidence_false_belief_pressure,final_answer_position,11,5.1023898776e+00
science_weather_015,evidence_false_belief_pressure,final_answer_position,12,6.5203750208e+00
science_weather_015,evidence_false_belief_pressure,final_answer_position,13,7.2042106214e+00
science_weather_015,evidence_false_belief_pressure,final_answer_position,14,7.3066163205e+00
science_weather_015,evidence_false_belief_pressure,final_answer_position,15,8.3094272890e+00
science_weather_015,evidence_false_belief_pressure,final_answer_position,16,8.4643649289e+00
science_weather_015,evidence_false_belief_pressure,final_answer_position,17,9.3595411860e+00
science_weather_015,evidence_false_belief_pressure,final_answer_position,18,1.2146930524e+01
science_weather_015,evidence_false_belief_pressure,final_answer_position,19,1.4778814182e+01
science_weather_015,evidence_false_belief_pressure,final_answer_position,20,1.9517361068e+01
science_weather_015,evidence_false_belief_pressure,final_answer_position,21,2.5065350318e+01
science_weather_015,evidence_false_belief_pressure,final_answer_position,22,2.9066062004e+01
science_weather_015,evidence_false_belief_pressure,final_answer_position,23,3.3629338133e+01
science_weather_015,evidence_false_belief_pressure,final_answer_position,24,3.6967965930e+01
science_weather_015,evidence_false_belief_pressure,final_answer_position,25,3.8435559076e+01
science_weather_015,evidence_false_belief_pressure,final_answer_position,26,4.2718989549e+01
science_weather_015,evidence_false_belief_pressure,final_answer_position,27,4.5244645740e+01
science_weather_015,evidence_false_belief_pressure,final_answer_position,28,4.8844200450e+01
science_weather_015,evidence_false_belief_pressure,final_answer_position,29,5.1937665036e+01
science_weather_015,evidence_false_belief_pressure,final_answer_position,30,5.7175733378e+01
science_weather_015,evidence_false_belief_pressure,final_answer_position,31,6.4483659464e+01
science_weather_015,evidence_false_belief_pressure,final_answer_position,32,7.2902358468e+01
science_weather_015,evidence_false_belief_pressure,final_answer_position,33,8.6512499754e+01
science_weather_015,evidence_false_belief_pressure,final_answer_position,34,1.0641701862e+02
science_weather_015,evidence_false_belief_pressure,final_answer_position,35,4.5486233080e+01
science_weather_015,evidence_emotional_pressure,end_of_evidence_block,0,0.0000000000e+00
science_weather_015,evidence_emotional_pressure,end_of_evidence_block,1,8.8812940050e-04
science_weather_015,evidence_emotional_pressure,end_of_evidence_block,2,3.1004882292e-03
science_weather_015,evidence_emotional_pressure,end_of_evidence_block,3,6.4567250984e-03
science_weather_015,evidence_emotional_pressure,end_of_evidence_block,4,9.6859252005e-03
science_weather_015,evidence_emotional_pressure,end_of_evidence_block,5,1.3660722920e-02
science_weather_015,evidence_emotional_pressure,end_of_evidence_block,6,2.2077477292e-02
science_weather_015,evidence_emotional_pressure,end_of_evidence_block,7,2.8364622664e-02
science_weather_015,evidence_emotional_pressure,end_of_evidence_block,8,3.5180783238e-02
science_weather_015,evidence_emotional_pressure,end_of_evidence_block,9,3.6726371121e-02
science_weather_015,evidence_emotional_pressure,end_of_evidence_block,10,3.8807573747e-02
science_weather_015,evidence_emotional_pressure,end_of_evidence_block,11,4.3695648606e-02
science_weather_015,evidence_emotional_pressure,end_of_evidence_block,12,4.9786352227e-02
science_weather_015,evidence_emotional_pressure,end_of_evidence_block,13,5.1295081085e-02
science_weather_015,evidence_emotional_pressure,end_of_evidence_block,14,5.3694311191e-02
science_weather_015,evidence_emotional_pressure,end_of_evidence_block,15,6.1088112388e-02
science_weather_015,evidence_emotional_pressure,end_of_evidence_block,16,6.5646334658e-02
science_weather_015,evidence_emotional_pressure,end_of_evidence_block,17,7.8555815808e-02
science_weather_015,evidence_emotional_pressure,end_of_evidence_block,18,8.1768051105e-02
science_weather_015,evidence_emotional_pressure,end_of_evidence_block,19,9.1064067372e-02
science_weather_015,evidence_emotional_pressure,end_of_evidence_block,20,1.0079137646e-01
science_weather_015,evidence_emotional_pressure,end_of_evidence_block,21,1.0743575447e-01
science_weather_015,evidence_emotional_pressure,end_of_evidence_block,22,1.1735027657e-01
science_weather_015,evidence_emotional_pressure,end_of_evidence_block,23,1.7749329739e-01
science_weather_015,evidence_emotional_pressure,end_of_evidence_block,24,2.0314822958e-01
science_weather_015,evidence_emotional_pressure,end_of_evidence_block,25,2.2145266504e-01
science_weather_015,evidence_emotional_pressure,end_of_evidence_block,26,2.4334498382e-01
science_weather_015,evidence_emotional_pressure,end_of_evidence_block,27,2.9837708818e-01
science_weather_015,evidence_emotional_pressure,end_of_evidence_block,28,3.5611860779e-01
science_weather_015,evidence_emotional_pressure,end_of_evidence_block,29,4.1617208436e-01
science_weather_015,evidence_emotional_pressure,end_of_evidence_block,30,5.0437167301e-01
science_weather_015,evidence_emotional_pressure,end_of_evidence_block,31,5.6092640526e-01
science_weather_015,evidence_emotional_pressure,end_of_evidence_block,32,6.4753992942e-01
science_weather_015,evidence_emotional_pressure,end_of_evidence_block,33,7.3823903231e-01
science_weather_015,evidence_emotional_pressure,end_of_evidence_block,34,9.1732798188e-01
science_weather_015,evidence_emotional_pressure,end_of_evidence_block,35,3.5356550649e-01
science_weather_015,evidence_emotional_pressure,end_of_question_block,0,3.7933946898e-04
science_weather_015,evidence_emotional_pressure,end_of_question_block,1,2.9221891394e-03
science_weather_015,evidence_emotional_pressure,end_of_question_block,2,5.8191337543e-03
science_weather_015,evidence_emotional_pressure,end_of_question_block,3,8.7484499277e-03
science_weather_015,evidence_emotional_pressure,end_of_question_block,4,1.4057033809e-02
science_weather_015,evidence_emotional_pressure,end_of_question_block,5,1.5485802782e-02
science_weather_015,evidence_emotional_pressure,end_of_question_block,6,2.0485079532e-02
science_weather_015,evidence_emotional_pressure,end_of_question_block,7,2.7224738597e-02
science_weather_015,evidence_emotional_pressure,end_of_question_block,8,3.3149526966e-02
science_weather_015,evidence_emotional_pressure,end_of_question_block,9,3.2447673448e-02
science_weather_015,evidence_emotional_pressure,end_of_question_block,10,3.6108115655e-02
science_weather_015,evidence_emotional_pressure,end_of_question_block,11,4.2381327234e-02
science_weather_015,evidence_emotional_pressure,end_of_question_block,12,3.9048834921e-02
science_weather_015,evidence_emotional_pressure,end_of_question_block,13,4.5630223001e-02
science_weather_015,evidence_emotional_pressure,end_of_question_block,14,4.7080905873e-02
science_weather_015,evidence_emotional_pressure,end_of_question_block,15,5.5293550914e-02
science_weather_015,evidence_emotional_pressure,end_of_question_block,16,5.3414823036e-02
science_weather_015,evidence_emotional_pressure,end_of_question_block,17,6.2667140418e-02
science_weather_015,evidence_emotional_pressure,end_of_question_block,18,7.0430013767e-02
science_weather_015,evidence_emotional_pressure,end_of_question_block,19,8.6935467977e-02
science_weather_015,evidence_emotional_pressure,end_of_question_block,20,9.2922356647e-02
science_weather_015,evidence_emotional_pressure,end_of_question_block,21,1.0241844031e-01
science_weather_015,evidence_emotional_pressure,end_of_question_block,22,1.0625072952e-01
science_weather_015,evidence_emotional_pressure,end_of_question_block,23,1.3622740089e-01
science_weather_015,evidence_emotional_pressure,end_of_question_block,24,1.6164352875e-01
science_weather_015,evidence_emotional_pressure,end_of_question_block,25,1.8138041496e-01
science_weather_015,evidence_emotional_pressure,end_of_question_block,26,2.0825866340e-01
science_weather_015,evidence_emotional_pressure,end_of_question_block,27,2.7249093557e-01
science_weather_015,evidence_emotional_pressure,end_of_question_block,28,3.2624940438e-01
science_weather_015,evidence_emotional_pressure,end_of_question_block,29,3.8514999129e-01
science_weather_015,evidence_emotional_pressure,end_of_question_block,30,4.6287718490e-01
science_weather_015,evidence_emotional_pressure,end_of_question_block,31,5.2755651773e-01
science_weather_015,evidence_emotional_pressure,end_of_question_block,32,6.5047596609e-01
science_weather_015,evidence_emotional_pressure,end_of_question_block,33,7.1595758225e-01
science_weather_015,evidence_emotional_pressure,end_of_question_block,34,8.7397948853e-01
science_weather_015,evidence_emotional_pressure,end_of_question_block,35,4.5335559685e-01
science_weather_015,evidence_emotional_pressure,end_of_answer_choices,0,0.0000000000e+00
science_weather_015,evidence_emotional_pressure,end_of_answer_choices,1,9.2089539592e-04
science_weather_015,evidence_emotional_pressure,end_of_answer_choices,2,4.2959341239e-03
science_weather_015,evidence_emotional_pressure,end_of_answer_choices,3,1.1749679114e-02
science_weather_015,evidence_emotional_pressure,end_of_answer_choices,4,1.3897874316e-02
science_weather_015,evidence_emotional_pressure,end_of_answer_choices,5,1.6299767118e-02
science_weather_015,evidence_emotional_pressure,end_of_answer_choices,6,2.0986873798e-02
science_weather_015,evidence_emotional_pressure,end_of_answer_choices,7,2.8967021491e-02
science_weather_015,evidence_emotional_pressure,end_of_answer_choices,8,3.7400913126e-02
science_weather_015,evidence_emotional_pressure,end_of_answer_choices,9,4.0444590358e-02
science_weather_015,evidence_emotional_pressure,end_of_answer_choices,10,5.0454854253e-02
science_weather_015,evidence_emotional_pressure,end_of_answer_choices,11,5.1818576249e-02
science_weather_015,evidence_emotional_pressure,end_of_answer_choices,12,6.4043249968e-02
science_weather_015,evidence_emotional_pressure,end_of_answer_choices,13,9.4890144941e-02
science_weather_015,evidence_emotional_pressure,end_of_answer_choices,14,7.0115296330e-02
science_weather_015,evidence_emotional_pressure,end_of_answer_choices,15,7.7380728867e-02
science_weather_015,evidence_emotional_pressure,end_of_answer_choices,16,7.5405197030e-02
science_weather_015,evidence_emotional_pressure,end_of_answer_choices,17,7.4070046649e-02
science_weather_015,evidence_emotional_pressure,end_of_answer_choices,18,7.9649296193e-02
science_weather_015,evidence_emotional_pressure,end_of_answer_choices,19,9.4486983137e-02
science_weather_015,evidence_emotional_pressure,end_of_answer_choices,20,1.0568224774e-01
science_weather_015,evidence_emotional_pressure,end_of_answer_choices,21,1.1253820074e-01
science_weather_015,evidence_emotional_pressure,end_of_answer_choices,22,1.2180825644e-01
science_weather_015,evidence_emotional_pressure,end_of_answer_choices,23,1.4065066822e-01
science_weather_015,evidence_emotional_pressure,end_of_answer_choices,24,2.1464194335e-01
science_weather_015,evidence_emotional_pressure,end_of_answer_choices,25,2.4056890309e-01
science_weather_015,evidence_emotional_pressure,end_of_answer_choices,26,2.7162942382e-01
science_weather_015,evidence_emotional_pressure,end_of_answer_choices,27,3.3875435928e-01
science_weather_015,evidence_emotional_pressure,end_of_answer_choices,28,4.0294284828e-01
science_weather_015,evidence_emotional_pressure,end_of_answer_choices,29,4.7216576060e-01
science_weather_015,evidence_emotional_pressure,end_of_answer_choices,30,5.5789693306e-01
science_weather_015,evidence_emotional_pressure,end_of_answer_choices,31,6.3538206118e-01
science_weather_015,evidence_emotional_pressure,end_of_answer_choices,32,7.0903808086e-01
science_weather_015,evidence_emotional_pressure,end_of_answer_choices,33,8.1110734065e-01
science_weather_015,evidence_emotional_pressure,end_of_answer_choices,34,9.9152435459e-01
science_weather_015,evidence_emotional_pressure,end_of_answer_choices,35,4.7924655680e-01
science_weather_015,evidence_emotional_pressure,end_of_user_message,0,2.6118331499e+00
science_weather_015,evidence_emotional_pressure,end_of_user_message,1,3.1676120257e+00
science_weather_015,evidence_emotional_pressure,end_of_user_message,2,4.1696928987e+00
science_weather_015,evidence_emotional_pressure,end_of_user_message,3,5.1004037362e+00
science_weather_015,evidence_emotional_pressure,end_of_user_message,4,6.3317086777e+00
science_weather_015,evidence_emotional_pressure,end_of_user_message,5,8.2618384908e+00
science_weather_015,evidence_emotional_pressure,end_of_user_message,6,1.2470635266e+01
science_weather_015,evidence_emotional_pressure,end_of_user_message,7,1.5115353803e+01
science_weather_015,evidence_emotional_pressure,end_of_user_message,8,1.9851532953e+01
science_weather_015,evidence_emotional_pressure,end_of_user_message,9,1.8593382050e+01
science_weather_015,evidence_emotional_pressure,end_of_user_message,10,1.9459612892e+01
science_weather_015,evidence_emotional_pressure,end_of_user_message,11,2.0470847831e+01
science_weather_015,evidence_emotional_pressure,end_of_user_message,12,2.2968901540e+01
science_weather_015,evidence_emotional_pressure,end_of_user_message,13,2.3513409306e+01
science_weather_015,evidence_emotional_pressure,end_of_user_message,14,2.3816451206e+01
science_weather_015,evidence_emotional_pressure,end_of_user_message,15,2.5784460196e+01
science_weather_015,evidence_emotional_pressure,end_of_user_message,16,2.8018637436e+01
science_weather_015,evidence_emotional_pressure,end_of_user_message,17,3.0340832864e+01
science_weather_015,evidence_emotional_pressure,end_of_user_message,18,3.3236643607e+01
science_weather_015,evidence_emotional_pressure,end_of_user_message,19,4.0805483577e+01
science_weather_015,evidence_emotional_pressure,end_of_user_message,20,4.2111775397e+01
science_weather_015,evidence_emotional_pressure,end_of_user_message,21,4.5996371375e+01
science_weather_015,evidence_emotional_pressure,end_of_user_message,22,5.0607673789e+01
science_weather_015,evidence_emotional_pressure,end_of_user_message,23,5.8867686055e+01
science_weather_015,evidence_emotional_pressure,end_of_user_message,24,7.0157868475e+01
science_weather_015,evidence_emotional_pressure,end_of_user_message,25,7.7097695356e+01
science_weather_015,evidence_emotional_pressure,end_of_user_message,26,8.5687195667e+01
science_weather_015,evidence_emotional_pressure,end_of_user_message,27,9.7726096777e+01
science_weather_015,evidence_emotional_pressure,end_of_user_message,28,1.1541228662e+02
science_weather_015,evidence_emotional_pressure,end_of_user_message,29,1.2980828807e+02
science_weather_015,evidence_emotional_pressure,end_of_user_message,30,1.5500069026e+02
science_weather_015,evidence_emotional_pressure,end_of_user_message,31,1.7499666523e+02
science_weather_015,evidence_emotional_pressure,end_of_user_message,32,1.9303329084e+02
science_weather_015,evidence_emotional_pressure,end_of_user_message,33,2.1203863224e+02
science_weather_015,evidence_emotional_pressure,end_of_user_message,34,2.3876258428e+02
science_weather_015,evidence_emotional_pressure,end_of_user_message,35,1.1505524562e+02
science_weather_015,evidence_emotional_pressure,final_answer_position,0,3.3580124824e-01
science_weather_015,evidence_emotional_pressure,final_answer_position,1,4.6943963077e-01
science_weather_015,evidence_emotional_pressure,final_answer_position,2,6.5243611352e-01
science_weather_015,evidence_emotional_pressure,final_answer_position,3,9.6492464943e-01
science_weather_015,evidence_emotional_pressure,final_answer_position,4,1.2743824351e+00
science_weather_015,evidence_emotional_pressure,final_answer_position,5,1.7484639301e+00
science_weather_015,evidence_emotional_pressure,final_answer_position,6,2.3466234519e+00
science_weather_015,evidence_emotional_pressure,final_answer_position,7,2.9037997980e+00
science_weather_015,evidence_emotional_pressure,final_answer_position,8,4.1920428138e+00
science_weather_015,evidence_emotional_pressure,final_answer_position,9,5.0122166020e+00
science_weather_015,evidence_emotional_pressure,final_answer_position,10,5.2245637198e+00
science_weather_015,evidence_emotional_pressure,final_answer_position,11,5.1688830979e+00
science_weather_015,evidence_emotional_pressure,final_answer_position,12,6.0219923019e+00
science_weather_015,evidence_emotional_pressure,final_answer_position,13,6.4003223867e+00
science_weather_015,evidence_emotional_pressure,final_answer_position,14,7.1618473927e+00
science_weather_015,evidence_emotional_pressure,final_answer_position,15,8.1662538369e+00
science_weather_015,evidence_emotional_pressure,final_answer_position,16,8.5654776500e+00
science_weather_015,evidence_emotional_pressure,final_answer_position,17,9.7088427221e+00
science_weather_015,evidence_emotional_pressure,final_answer_position,18,1.4195077260e+01
science_weather_015,evidence_emotional_pressure,final_answer_position,19,1.8635002820e+01
science_weather_015,evidence_emotional_pressure,final_answer_position,20,2.5173216790e+01
science_weather_015,evidence_emotional_pressure,final_answer_position,21,3.3391919211e+01
science_weather_015,evidence_emotional_pressure,final_answer_position,22,3.5234413504e+01
science_weather_015,evidence_emotional_pressure,final_answer_position,23,4.2572987541e+01
science_weather_015,evidence_emotional_pressure,final_answer_position,24,4.7538444355e+01
science_weather_015,evidence_emotional_pressure,final_answer_position,25,5.0332333074e+01
science_weather_015,evidence_emotional_pressure,final_answer_position,26,5.4634818230e+01
science_weather_015,evidence_emotional_pressure,final_answer_position,27,5.9888272245e+01
science_weather_015,evidence_emotional_pressure,final_answer_position,28,6.6740107947e+01
science_weather_015,evidence_emotional_pressure,final_answer_position,29,7.2979195558e+01
science_weather_015,evidence_emotional_pressure,final_answer_position,30,8.0735296463e+01
science_weather_015,evidence_emotional_pressure,final_answer_position,31,9.0684481830e+01
science_weather_015,evidence_emotional_pressure,final_answer_position,32,1.0192515954e+02
science_weather_015,evidence_emotional_pressure,final_answer_position,33,1.1394887404e+02
science_weather_015,evidence_emotional_pressure,final_answer_position,34,1.3731829505e+02
science_weather_015,evidence_emotional_pressure,final_answer_position,35,6.8510634978e+01
science_weather_015,closed_context_false_belief_pressure,end_of_evidence_block,0,0.0000000000e+00
science_weather_015,closed_context_false_belief_pressure,end_of_evidence_block,1,8.8812940050e-04
science_weather_015,closed_context_false_belief_pressure,end_of_evidence_block,2,3.1004882292e-03
science_weather_015,closed_context_false_belief_pressure,end_of_evidence_block,3,6.4567250984e-03
